Hour,Month,Year,El_price_DAM_RON,El_price_DAM_EUR,Quantity,Data,ROBOR 3M,Gas_quantity_DAM,Gas_price_DAM_RON,Gas_price_DAM_EUR,Oil_price,Inflation_RO,Inflation_EU
14,7,2019,297,61.875,2885.4,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
15,7,2019,276.98,57.70416667,2770,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
16,7,2019,284.71,59.31458333,2667.8,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
17,7,2019,293.37,61.11875,2614.6,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
18,7,2019,287.78,59.95416667,2576.1,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
19,7,2019,265.11,55.23125,2614.7,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
20,7,2019,272.44,56.75833333,2695.6,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
21,7,2019,302.3,62.97916667,2874.9,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
22,7,2019,268,55.83333333,2665.2,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
23,7,2019,269.24,56.09166667,2311.2,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
24,7,2019,219.2,45.66666667,2054.5,7/15/2019,3.15,3119000,0.09834,0.0204875,66.86,5.11,1
1,7,2019,205.01,42.71041667,1915.3,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
2,7,2019,196.38,40.9125,1918.6,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
3,7,2019,176.51,36.77291667,1890.4,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
4,7,2019,169.7,35.35416667,1886.4,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
5,7,2019,165.82,34.54583333,1833.7,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
6,7,2019,187.83,39.13125,2038.9,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
7,7,2019,215.42,44.87916667,2482.5,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
8,7,2019,310.53,64.69375,2791,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
9,7,2019,311.24,64.84166667,2938.2,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
10,7,2019,297,61.875,2950.8,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
11,7,2019,319,66.45833333,2885.1,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
12,7,2019,329,68.54166667,2895.7,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
13,7,2019,361.33,75.27708333,2875.1,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
14,7,2019,349,72.70833333,2861.9,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
15,7,2019,331.01,68.96041667,2772.3,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
16,7,2019,319,66.45833333,2711.8,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
17,7,2019,329,68.54166667,2672.3,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
18,7,2019,329,68.54166667,2657.2,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
19,7,2019,319.78,66.62083333,2718.6,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
20,7,2019,336.51,70.10625,2794.3,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
21,7,2019,400,83.33333333,2937,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
22,7,2019,328,68.33333333,2770.5,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
23,7,2019,290.23,60.46458333,2428.9,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
24,7,2019,226.18,47.12083333,2083.8,7/16/2019,3.13,2349185,0.099148,0.020655833,65.87,5.11,1
1,7,2019,187.38,39.0375,1962.2,7/17/2019,3.14,4600000,0.101922,0.02123375,63.67,5.11,1
2,7,2019,177.61,37.00208333,1900.3,7/17/2019,3.14,4600000,0.101922,0.02123375,63.67,5.11,1
3,7,2019,174.72,36.4,1862.4,7/17/2019,3.14,4600000,0.101922,0.02123375,63.67,5.11,1
4,7,2019,171.99,35.83125,1899.5,7/17/2019,3.14,4600000,0.101922,0.02123375,63.67,5.11,1
